[14:57:49.351] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.neoForgeVersion, 21.1.233, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, nogui] 
[14:57:49.365] [main/INFO] [Launcher/MODLAUNCHER]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.11+10-LTS 
[14:57:49.372] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.11 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0 
[14:57:50.772] [main/INFO] [loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver 
[14:57:51.026] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/Windows/Documents/Codex/2026-07-10/goa/tmp/vvh-server-work-final4-20260808/server/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%2373!/ Service=ModLauncher Env=SERVER 
[14:57:51.705] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "server-1.21.1-20240808.144430-srg.jar" [locator: production server provider +net.neoforged:neoforge:21.1.233:server] 
[14:57:51.760] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "neoforge-21.1.233-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[libraries\net\neoforged\neoforge\21.1.233\neoforge-21.1.233-universal.jar]], reader: mod manifest] 
[14:57:51.769] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "~nonexistent" [locator: org.sinytra.connector.locator.ConnectorEarlyLocatorBootstrap@4bf3798b] 
[14:57:51.802] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "accessories-neoforge-1.1.0-beta.53+1.21.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[14:59:34] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [atlaslib] Starting version check at https://raw.githubusercontent.com/SmileycorpMC/Atlas-Lib/1.21/update.json
[14:59:34] [NeoForge Version Check/WARN] [ne.ne.fm.VersionChecker/]: Failed to process update information
com.google.gson.JsonSyntaxException: com.google.gson.stream.MalformedJsonException: Unterminated object at line 7 column 3 path $.
	at MC-BOOTSTRAP/com.google.gson@2.10.1/com.google.gson.Gson.fromJson(Gson.java:1241) ~[gson-2.10.1.jar%2394!/:?] {re:mixin}
	at MC-BOOTSTRAP/com.google.gson@2.10.1/com.google.gson.Gson.fromJson(Gson.java:1137) ~[gson-2.10.1.jar%2394!/:?] {re:mixin}
	at MC-BOOTSTRAP/com.google.gson@2.10.1/com.google.gson.Gson.fromJson(Gson.java:1047) ~[gson-2.10.1.jar%2394!/:?] {re:mixin}
	at MC-BOOTSTRAP/com.google.gson@2.10.1/com.google.gson.Gson.fromJson(Gson.java:982) ~[gson-2.10.1.jar%2394!/:?] {re:mixin}
	at MC-BOOTSTRAP/fml_loader@4.0.42/net.neoforged.fml.VersionChecker$1.process(VersionChecker.java:167) ~[loader-4.0.42.jar%2359!/:4.0] {}
	at java.base/java.lang.Iterable.forEach(Iterable.java:75) [?:?] {re:mixin}
	at MC-BOOTSTRAP/fml_loader@4.0.42/net.neoforged.fml.VersionChecker$1.run(VersionChecker.java:105) [loader-4.0.42.jar%2359!/:4.0] {}
Caused by: com.google.gson.stream.MalformedJsonException: Unterminated object at line 7 column 3 path $.
	at MC-BOOTSTRAP/com.google.gson@2.10.1/com.google.gson.stream.JsonReader.syntaxError(JsonReader.java:1659) ~[gson-2.10.1.jar%2394!/:?] {}
	at MC-BOOTSTRAP/com.google.gson@2.10.1/com.google.gson.stream.JsonReader.doPeek(JsonReader.java:500) ~[gson-2.10.1.jar%2394!/:?] {}
	at MC-BOOTSTRAP/com.google.gson@2.10.1/com.google.gson.stream.JsonReader.hasNext(JsonReader.java:422) ~[gson-2.10.1.jar%2394!/:?] {}
	at MC-BOOTSTRAP/com.google.gson@2.10.1/com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:183) ~[gson-2.10.1.jar%2394!/:?] {}
	at MC-BOOTSTRAP/com.google.gson@2.10.1/com.google.gson.internal.bind.MapTypeAdapterFactory$Adapter.read(MapTypeAdapterFactory.java:144) ~[gson-2.10.1.jar%2394!/:?] {}
	at MC-BOOTSTRAP/com.google.gson@2.10.1/com.google.gson.Gson.fromJson(Gson.java:1227) ~[gson-2.10.1.jar%2394!/:?] {re:mixin}
	... 6 more
[14:59:34] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [enchantinginfuser] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/enchantinginfuser.json
[14:59:34] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [enchantinginfuser] Found status: UP_TO_DATE Current: 21.1.4 Target: null
[14:59:34] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [fragmentum] Starting version check at https://raw.githubusercontent.com/ObscuriaLithium/modding/main/versions/fragmentum.json
[14:59:34] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [fragmentum] Found status: UP_TO_DATE Current: 2.2.4 Target: null
[14:59:34] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [guideapi_vp] Starting version check at https://api.modrinth.com/updates/guide-api/forge_updates.json
[14:59:34] [modloading-worker-0/INFO] [me.co.Mekanism/]: Initialized HolidayManager.
[14:59:34] [modloading-worker-0/INFO] [me.co.Mekanism/]: Fake player readout: UUID = 46e82cd0-d480-3d48-800a-77431ede078e, name = [Mekanism]
[14:59:34] [modloading-worker-0/INFO] [me.co.Mekanism/]: Mod loaded.
[14:59:34] [modloading-worker-0/INFO] [me.co.Mekanism/]: Loaded 'Mekanism: Tools' module.
[14:59:34] [modloading-worker-0/INFO] [me.co.Mekanism/]: Loaded 'Mekanism: Additions' module.
[14:59:34] [modloading-worker-0/INFO] [me.co.Mekanism/]: Loaded 'Mekanism: Generators' module.
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [guideapi_vp] Found status: BETA Current: 2.3.0 Target: null
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [vampirism] Starting version check at https://api.modrinth.com/updates/vampirism/forge_updates.json
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [vampirism] Found status: BETA Current: 1.10.12 Target: null
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [vampirism_integrations] Starting version check at https://api.modrinth.com/updates/vampirism-integrations/forge_updates.json
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [vampirism_integrations] Found status: BETA Current: 1.10.2 Target: null
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [puzzleslib] Starting version check at https://raw.githubusercontent.com/Fuzss/modresources/main/update/puzzleslib.json
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [puzzleslib] Found status: OUTDATED Current: 21.1.51 Target: 21.1.52
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [chipped] Starting version check at https://api.modrinth.com/updates/BAscRYKm/forge_updates.json
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [chipped] Found status: BETA Current: 4.0.2 Target: null
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [mr_enchanting_infuseraddtreasureenchantements] Starting version check at https://api.modrinth.com/updates/u0YIG3pi/forge_updates.json?neoforge=only
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [mr_enchanting_infuseraddtreasureenchantements] Found status: OUTDATED Current: 1 Target: 1.21.1-v1+mod
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [computercraft] Starting version check at https://api.modrinth.com/updates/cc-tweaked/forge_updates.json
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [computercraft] Found status: BETA Current: 1.120.0 Target: null
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [copycats] Starting version check at https://raw.githubusercontent.com/copycats-plus/copycats/multiloader/update.json
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [copycats] Found status: AHEAD Current: 3.0.4+mc.1.21.1-neoforge Target: null
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [create] Starting version check at https://api.modrinth.com/updates/create/forge_updates.json?neoforge=only
[14:59:35] [modloading-worker-0/INFO] [co.va.ad.VampireSpellsAddon/]: Vampire Spells Addon common setup complete!
[14:59:35] [modloading-sync-worker/INFO] [Supplementaries/]: Finished mod setup in: [17, 1, 8, 1, 2, 1] ms
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [create] Found status: OUTDATED Current: 6.0.10 Target: 6.0.10+mc1.21.1
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [sliceanddice] Starting version check at https://api.modrinth.com/updates/slice-and-dice/forge_updates.json?neoforge=only
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [sliceanddice] Found status: OUTDATED Current: 4.2.4 Target: 4.3.3
[14:59:35] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [create_avionics] Starting version check at https://raw.githubusercontent.com/SolAstrius/CreateAvionics/main/updates.json
[14:59:36] [NeoForge Version Check/INFO] [ne.ne.fm.VersionChecker/]: [create_avionics] Found status: OUTDATED Current: 0.5.1 Target: 0.5.2
[14:59:36] [modloading-sync-worker/INFO] [Moonlight/]: Initialized color sets in 349ms
[14:59:36] [modloading-sync-worker/ERROR] [Moonlight/]: Fabric API detected! This is not a Fabric mod, so please don't report related issues to MoonlightLib or its dependent(s). This can usually happen when using Connector, or when using a mod that does NOT have a native Neoforge implementation. This can easily lead to poor compatibility and other bizarre issues. Proceed at your own risk. 
 Mods that bundle Fabric API: [forgified-fabric-api-0.116.7+2.2.4+1.21.1.jar]
[14:59:36] [modloading-sync-worker/INFO] [co.va.ad.VampireSpellsAddon/]: Vampirism API detected successfully
[14:59:36] [modloading-sync-worker/ERROR] [co.va.ad.VampireSpellsAddon/]: Iron's Spells API not found! This addon requires Iron's Spells 'n Spellbooks to be installed.
[14:59:36] [modloading-worker-0/INFO] [xa.li.XaeroLib/]: Loading XaeroLib server 1/2!
[14:59:36] [modloading-worker-0/INFO] [xa.ma.se.WorldMapServer/]: Loading Xaero's World Map - Stage 1/2 (Server)
[14:59:36] [modloading-worker-0/INFO] [Di.se.di.co.AbstractModInitializer_neoforge/]: Initializing Distant Horizons server, firing DhApiBeforeDhInitEvent event...
[14:59:36] [modloading-worker-0/INFO] [Di.se.di.co.Initializer/]: Running library validation...
[14:59:36] [modloading-worker-0/INFO] [Di.se.di.co.AbstractModInitializer_neoforge/]: Distant Horizons, Version: 3.2.0-b
[14:59:36] [modloading-worker-0/INFO] [Di.se.di.co.AbstractModInitializer_neoforge/]: Skipping mod compatibility accessor for: [optifine]
[14:59:36] [modloading-worker-0/INFO] [Di.se.di.co.AbstractModInitializer_neoforge/]: Skipping mod compatibility accessor for: [c2me]
[14:59:36] [modloading-worker-0/INFO] [Di.se.di.co.AbstractModInitializer_neoforge/]: Skipping mod compatibility accessor for: [immersive_portals]
[14:59:36] [modloading-worker-0/INFO] [Di.se.di.co.AbstractModInitializer_neoforge/]: Skipping mod compatibility accessor for: [iris]
[14:59:36] [modloading-worker-0/INFO] [Di.se.di.co.AbstractModInitializer_neoforge/]: Distant Horizons server Initialized, adding event subscribers...
[14:59:36] [modloading-sync-worker/INFO] [xa.li.XaeroLib/]: Loading XaeroLib common 2/2!
[14:59:36] [modloading-sync-worker/INFO] [xa.li.XaeroLib/]: Loading XaeroLib server 2/2!
[14:59:36] [modloading-sync-worker/INFO] [xa.ma.se.WorldMapServer/]: Loading Xaero's World Map - Stage 2/2 (Server)
[14:59:36] [modloading-sync-worker/INFO] [hordes/]: boingus
[14:59:37] [modloading-worker-0/INFO] [io.re.ir.IronsSpellbooks/]: Got IMC []
[14:59:37] [modloading-worker-0/INFO] [sn.ja.Jade/]: Start loading plugin from io.github.mortuusars.exposure.integration.jade.ExposureJadePlugin
[14:59:37] [modloading-worker-0/INFO] [sn.ja.Jade/]: Start loading plugin from net.mehvahdjukaar.supplementaries.integration.JadeCompat
[14:59:37] [modloading-worker-0/INFO] [sn.ja.Jade/]: Start loading plugin from snownee.jade.addon.JadeAddonsBase
[14:59:37] [modloading-worker-0/INFO] [sn.ja.Jade/]: Start loading plugin from com.dooji.underlay.client.jade.UnderlayJadePlugin
[14:59:37] [modloading-worker-0/INFO] [sn.ja.Jade/]: Start loading plugin from mekanism.common.integration.lookingat.jade.MekanismJadePlugin
[14:59:37] [modloading-worker-0/INFO] [sn.ja.Jade/]: Start loading plugin from de.teamlapen.vampirism_integrations.jade.JadePlugin
[14:59:37] [modloading-worker-0/INFO] [sn.ja.Jade/]: Start loading plugin from noobanidus.mods.lootr.common.integration.jade.LootrWailaPlugin
[14:59:37] [modloading-worker-0/INFO] [sn.ja.Jade/]: Start loading plugin from snownee.jade.addon.vanilla.VanillaPlugin
[14:59:37] [modloading-worker-0/INFO] [sn.ja.Jade/]: Start loading plugin from snownee.jade.addon.universal.UniversalPlugin
[14:59:37] [modloading-worker-0/INFO] [sn.ja.Jade/]: Start loading plugin from snownee.jade.addon.debug.DebugPlugin
[14:59:37] [modloading-worker-0/INFO] [sn.ja.Jade/]: Start loading plugin from snownee.jade.addon.core.CorePlugin
[14:59:37] [modloading-worker-0/INFO] [sn.ja.Jade/]: Start loading plugin from snownee.jade.addon.access.AccessibilityPlugin
[14:59:38] [modloading-sync-worker/ERROR] [ne.ne.fm.co.as.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/gui/screens/Screen for invalid dist DEDICATED_SERVER
[14:59:39] [main/INFO] [mojang/YggdrasilAuthenticationService]: Environment: Environment[sessionHost=https://sessionserver.mojang.com, servicesHost=https://api.minecraftservices.com, name=PROD]
[14:59:39] [main/INFO] [rechiseled/]: 1 chiseling plugins were registered: [rechiseled:datapacks]
[14:59:41] [main/INFO] [co.si.cr.Create/]: Created 301 recipes which will be injected into the game
[14:59:41] [main/INFO] [co.si.cr.Create/]: Created 39 tags which will be injected into the game
[14:59:41] [main/INFO] [pl.dr.cr.da.ru.RuntimePackResources/]: Starting provider [plus.dragons.createdragonsplus.data.internal.CDPRuntimeRecipeProvider@407d9fcd] for runtime resource [create_dragons_plus:runtime]
[14:59:41] [main/INFO] [pl.dr.cr.da.ru.RuntimePackResources/]: plus.dragons.createdragonsplus.data.internal.CDPRuntimeRecipeProvider@407d9fcd finished after 69 ms
[14:59:41] [main/INFO] [pl.dr.cr.da.ru.RuntimePackResources/]: Starting provider [plus.dragons.createcentralkitchen.data.CCKBlockTags@360d4124] for runtime resource [create_central_kitchen:runtime]
[14:59:41] [main/INFO] [pl.dr.cr.da.ru.RuntimePackResources/]: plus.dragons.createcentralkitchen.data.CCKBlockTags@360d4124 finished after 25 ms
[14:59:41] [main/INFO] [pl.dr.cr.da.ru.RuntimePackResources/]: Starting provider [plus.dragons.createcentralkitchen.data.CCKItemTags@3a095b79] for runtime resource [create_central_kitchen:runtime]
[14:59:41] [main/INFO] [pl.dr.cr.da.ru.RuntimePackResources/]: plus.dragons.createcentralkitchen.data.CCKItemTags@3a095b79 finished after 3 ms
[14:59:41] [main/INFO] [minecraft/MinecraftServer]: Found new data pack generated/fragmentum_layer, loading it automatically
[14:59:41] [main/INFO] [minecraft/MinecraftServer]: Found new data pack C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\config\hordes, loading it automatically
[14:59:41] [main/INFO] [minecraft/MinecraftServer]: Found new data pack supplementaries:generated_pack, loading it automatically
[14:59:41] [main/INFO] [minecraft/MinecraftServer]: Found new data pack modcompat, loading it automatically
[14:59:41] [main/INFO] [minecraft/MinecraftServer]: Found new data pack mod/burnt:datapacks/compat, loading it automatically
[14:59:41] [main/INFO] [minecraft/MinecraftServer]: Found new data pack amendments:generated_server_pack, loading it automatically
[14:59:41] [main/INFO] [minecraft/MinecraftServer]: Found new data pack create:dynamic_data, loading it automatically
[14:59:41] [main/INFO] [minecraft/MinecraftServer]: Found new data pack create_dragons_plus:runtime, loading it automatically
[14:59:41] [main/INFO] [minecraft/MinecraftServer]: Found new data pack create_central_kitchen:runtime, loading it automatically
[14:59:41] [main/INFO] [minecraft/MinecraftServer]: Found new data pack via_romana:dynamic_tags, loading it automatically
[14:59:41] [main/INFO] [KubeJS Server/]: Loaded script server_scripts:crafting.js in 0.018 s
[14:59:41] [main/INFO] [KubeJS Server/]: Loaded 1/1 KubeJS server scripts in 0.086 s with 0 errors and 0 warnings
[14:59:41] [main/INFO] [Moonlight/]: Starting Legacy Runtime Resource Generation for pack type SERVER_DATA with generators from mods [via_romana]: [net.rasanovum.viaromana.tags.ServerResourcesGenerator@352c99e4]
[14:59:41] [main/INFO] [Moonlight/]: Generating runtime assets for pack via_romana:dynamic_tags (via_romana)
[14:59:41] [pool-14-thread-1/INFO] [ne.ra.vi.ViaRomana/]: Successfully generated dynamic tags
[14:59:41] [pool-14-thread-1/INFO] [ne.ra.vi.ViaRomana/]: Successfully regenerated dynamic server resources.
[14:59:41] [main/INFO] [ne.ra.vi.ViaRomana/]: Generated runtime SERVER_DATA for pack via_romana:dynamic_tags (via_romana) in: 179 ms (multithreaded)
[14:59:41] [main/INFO] [Moonlight/]: Finished Legacy Runtime Resources Generation for 1 packs in a total of 180 ms
[14:59:41] [main/INFO] [Moonlight/]: Resource cache state for SERVER_DATA: needs regeneration
[14:59:41] [main/INFO] [Moonlight/]: Cleared cache pack resources at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\dynamic-data-pack-cache\supplementaries-generated_pack in 1.963 ms
[14:59:41] [main/INFO] [Moonlight/]: Starting runtime resource generation for pack type SERVER_DATA with generators [supplementaries:generated_pack, amendments:generated_server_pack]
[14:59:41] [main/INFO] [Moonlight/]: Regenerating Dynamic SERVER_DATA Resources Provider [supplementaries:generated_pack], requested by strategy CACHED_FOLDER
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:blazing. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:burnt. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:burnt_bamboo. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood cataclysm:chorus. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:ember. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:smoldering. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:smoldering_bamboo. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:sooty_acacia. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:sooty_birch. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:sooty_cherry. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:sooty_dark_oak. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:sooty_jungle. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:sooty_mangrove. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:sooty_oak. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/WARN] [Supplementaries/]: Could not find Sign for wood burnt:sooty_spruce. Does this block even exist? It should! Skipping way sign recipe generation
[14:59:41] [pool-12-thread-1/INFO] [Supplementaries/]: Generated 12 sign post recipes
[14:59:42] [main/INFO] [Moonlight/]: Generated runtime SERVER_DATA for pack supplementaries:generated_pack in 250.9 ms
[14:59:42] [main/INFO] [Moonlight/]: Populated search tree for pack at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\dynamic-data-pack-cache\supplementaries-generated_pack in 7.683 ms
[14:59:42] [main/INFO] [Moonlight/]: Regenerating Dynamic SERVER_DATA Resources Provider [amendments:generated_server_pack], requested by strategy REGEN_ON_EVERY_RELOAD
[14:59:42] [main/INFO] [Moonlight/]: Generated runtime SERVER_DATA for pack amendments:generated_server_pack in 3.868 ms
[14:59:42] [main/INFO] [Moonlight/]: Finished runtime resources generation for 2 packs in a total of 292.8 ms 
[14:59:43] [main/INFO] [de.te.va.wo.bi.OverworldModifications/]: Adding biome vampirism:vampire_forest to ParameterPoints [ParameterPoint[temperature=[-4000--1900], humidity=[1000-3000], continentalness=[-1100-5500], erosion=[-3750--2225], depth=0, weirdness=[-5666--500], offset=0], ParameterPoint[temperature=[-4000--1900], humidity=[1000-3000], continentalness=[-1100-5500], erosion=[-3750--2225], depth=0, weirdness=[500-4000], offset=0]] in Preset.OVERWORLD
[14:59:44] [main/INFO] [minecraft/Main]: No existing world data, creating new world
[14:59:48] [Worker-Main-5/ERROR] [minecraft/LootDataType]: Couldn't parse element ResourceKey[minecraft:root / minecraft:loot_table]:irons_spellbooks:test/ring_gen_break_me - Unknown registry key in ResourceKey[minecraft:root / irons_spellbooks:spells]: minecraft:none
[14:59:53] [Worker-Main-1/ERROR] [minecraft/TagLoader]: Couldn't read tag list sable:bouncy from sable:tags/block/bouncy.json in data pack mod/sablephysicscompat
java.lang.NullPointerException: Cannot invoke "com.google.gson.JsonElement.getAsJsonPrimitive()" because "input" is null
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.JsonOps.convertTo(JsonOps.java:50) ~[datafixerupper-8.0.16.jar%23100!/:?] {re:mixin}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.JsonOps.convertTo(JsonOps.java:24) ~[datafixerupper-8.0.16.jar%23100!/:?] {re:mixin}
	at TRANSFORMER/supermartijn642corelib@1.1.21/com.supermartijn642.core.codec.CodecHelper$1.decode(CodecHelper.java:35) ~[supermartijn642corelib-1.1.21-neoforge-mc1.21.jar%23371!/:?] {re:classloading}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.codecs.EitherCodec.decode(EitherCodec.java:14) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.Decoder$2.decode(Decoder.java:63) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.Codec$2.decode(Codec.java:75) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.codecs.ListCodec$DecoderState.accept(ListCodec.java:74) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.JsonOps.lambda$getList$21(JsonOps.java:283) ~[datafixerupper-8.0.16.jar%23100!/:?] {re:mixin}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.codecs.ListCodec.lambda$decode$2(ListCodec.java:45) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.DataResult$Success.flatMap(DataResult.java:201) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.codecs.ListCodec.decode(ListCodec.java:43) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.Decoder.parse(Decoder.java:18) ~[datafixerupper-8.0.16.jar%23100!/:?] {re:mixin}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.codecs.FieldDecoder.decode(FieldDecoder.java:29) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.MapCodec$2.decode(MapCodec.java:77) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.codecs.RecordCodecBuilder$Instance$5.decode(RecordCodecBuilder.java:323) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.codecs.RecordCodecBuilder$2.decode(RecordCodecBuilder.java:107) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.MapDecoder.lambda$compressedDecode$1(MapDecoder.java:52) ~[datafixerupper-8.0.16.jar%23100!/:?] {re:mixin}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.DataResult$Success.flatMap(DataResult.java:201) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.MapDecoder.compressedDecode(MapDecoder.java:52) ~[datafixerupper-8.0.16.jar%23100!/:?] {re:mixin}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.MapCodec$MapCodecCodec.decode(MapCodec.java:158) ~[datafixerupper-8.0.16.jar%23100!/:?] {}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.Decoder.decode(Decoder.java:22) ~[datafixerupper-8.0.16.jar%23100!/:?] {re:mixin}
	at MC-BOOTSTRAP/datafixerupper@8.0.16/com.mojang.serialization.Decoder.parse(Decoder.java:26) ~[datafixerupper-8.0.16.jar%23100!/:?] {re:mixin}
	at TRANSFORMER/minecraft@1.21.1/net.minecraft.tags.TagLoader.load(TagLoader.java:53) ~[server-1.21.1-20240808.144430-srg.jar%23252!/:?] {re:mixin,pl:connector_pre_launch:A,re:classloading,pl:mixin:APP:supermartijn642corelib.mixins.json:TagLoaderMixin from mod supermartijn642corelib,pl:mixin:APP:kubejs.mixins.json:TagLoaderMixin from mod kubejs,pl:mixin:APP:owo.mixins.json:TagGroupLoaderMixin from mod owo,pl:mixin:A,pl:connector_pre_launch:A}
